packet_index,timestamp,frame_length,ethernet_src,ethernet_dst,version,header_length,dscp_ecn,total_length,identification,flags,fragment_offset,ttl,protocol,header_checksum,src_ip,dst_ip,src_port,dst_port,payload_length
846,2026-02-22T16:00:31.302000+08:00,284,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,270,1846,DF,0,128,TCP,0x872a,93.184.216.10,93.184.216.14,41846,443,250
847,2026-02-22T16:00:31.339000+08:00,284,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,270,1847,DF,0,128,TCP,0x8729,93.184.216.10,93.184.216.14,41847,443,250
848,2026-02-22T16:00:31.376000+08:00,284,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,270,1848,DF,0,128,TCP,0x8728,93.184.216.10,93.184.216.14,41848,443,250
849,2026-02-22T16:00:31.413000+08:00,284,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,270,1849,DF,0,128,TCP,0x8727,93.184.216.10,93.184.216.14,41849,443,250
850,2026-02-22T16:00:31.450000+08:00,284,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,270,1850,DF,0,128,TCP,0x8726,93.184.216.10,93.184.216.14,41850,443,250
851,2026-02-22T16:00:31.487000+08:00,284,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,270,1851,DF,0,128,TCP,0x8725,93.184.216.10,93.184.216.14,41851,443,250
852,2026-02-22T16:00:31.524000+08:00,284,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,270,1852,DF,0,128,TCP,0x8724,93.184.216.10,93.184.216.14,41852,443,250
853,2026-02-22T16:00:31.561000+08:00,284,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,270,1853,DF,0,128,TCP,0x8723,93.184.216.10,93.184.216.14,41853,443,250
854,2026-02-22T16:00:31.598000+08:00,284,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,270,1854,DF,0,128,TCP,0x8722,93.184.216.10,93.184.216.14,41854,443,250
855,2026-02-22T16:00:31.635000+08:00,284,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,270,1855,DF,0,128,TCP,0x8721,93.184.216.10,93.184.216.14,41855,443,250
856,2026-02-22T16:00:31.672000+08:00,284,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,270,1856,DF,0,128,TCP,0x8720,93.184.216.10,93.184.216.14,41856,443,250
857,2026-02-22T16:00:31.709000+08:00,284,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,270,1857,DF,0,128,TCP,0x871f,93.184.216.10,93.184.216.14,41857,443,250
858,2026-02-22T16:00:31.746000+08:00,284,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,270,1858,DF,0,128,TCP,0x871e,93.184.216.10,93.184.216.14,41858,443,250
859,2026-02-22T16:00:31.783000+08:00,284,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,270,1859,DF,0,128,TCP,0x871d,93.184.216.10,93.184.216.14,41859,443,250
860,2026-02-22T16:00:31.820000+08:00,284,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,270,1860,DF,0,128,TCP,0x871c,93.184.216.10,93.184.216.14,41860,443,250
861,2026-02-22T16:00:31.857000+08:00,284,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,270,1861,DF,0,128,TCP,0x871b,93.184.216.10,93.184.216.14,41861,443,250
862,2026-02-22T16:00:31.894000+08:00,284,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,270,1862,DF,0,128,TCP,0x871a,93.184.216.10,93.184.216.14,41862,443,250
863,2026-02-22T16:00:31.931000+08:00,284,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,270,1863,DF,0,128,TCP,0x8719,93.184.216.10,93.184.216.14,41863,443,250
864,2026-02-22T16:00:31.968000+08:00,187,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,173,1864,DF,0,128,TCP,0x877a,93.184.216.13,93.184.216.10,41864,443,153
865,2026-02-22T16:00:32.005000+08:00,179,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,165,1865,DF,0,128,TCP,0x8781,93.184.216.13,93.184.216.10,41865,443,145
866,2026-02-22T16:00:32.042000+08:00,179,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,165,1866,DF,0,128,TCP,0x8780,93.184.216.13,93.184.216.10,41866,443,145
867,2026-02-22T16:00:32.079000+08:00,179,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,165,1867,DF,0,128,TCP,0x877f,93.184.216.13,93.184.216.10,41867,443,145
868,2026-02-22T16:00:32.116000+08:00,179,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,165,1868,DF,0,128,TCP,0x877e,93.184.216.13,93.184.216.10,41868,443,145
869,2026-02-22T16:00:32.153000+08:00,179,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,165,1869,DF,0,128,TCP,0x877d,93.184.216.13,93.184.216.10,41869,443,145
870,2026-02-22T16:00:32.190000+08:00,179,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,165,1870,DF,0,128,TCP,0x877c,93.184.216.13,93.184.216.10,41870,443,145
871,2026-02-22T16:00:32.227000+08:00,179,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,165,1871,DF,0,128,TCP,0x877b,93.184.216.13,93.184.216.10,41871,443,145
872,2026-02-22T16:00:32.264000+08:00,179,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,165,1872,DF,0,128,TCP,0x877a,93.184.216.13,93.184.216.10,41872,443,145
873,2026-02-22T16:00:32.301000+08:00,179,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,165,1873,DF,0,128,TCP,0x8779,93.184.216.13,93.184.216.10,41873,443,145
874,2026-02-22T16:00:32.338000+08:00,179,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,165,1874,DF,0,128,TCP,0x8778,93.184.216.13,93.184.216.10,41874,443,145
875,2026-02-22T16:00:32.375000+08:00,179,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,165,1875,DF,0,128,TCP,0x8777,93.184.216.13,93.184.216.10,41875,443,145
876,2026-02-22T16:00:32.412000+08:00,179,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,165,1876,DF,0,128,TCP,0x8776,93.184.216.13,93.184.216.10,41876,443,145
877,2026-02-22T16:00:32.449000+08:00,179,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,165,1877,DF,0,128,TCP,0x8775,93.184.216.13,93.184.216.10,41877,443,145
878,2026-02-22T16:00:32.486000+08:00,179,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,165,1878,DF,0,128,TCP,0x8774,93.184.216.13,93.184.216.10,41878,443,145
879,2026-02-22T16:00:32.523000+08:00,179,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,165,1879,DF,0,128,TCP,0x8773,93.184.216.13,93.184.216.10,41879,443,145
880,2026-02-22T16:00:32.560000+08:00,179,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,165,1880,DF,0,128,TCP,0x8772,93.184.216.13,93.184.216.10,41880,443,145
881,2026-02-22T16:00:32.597000+08:00,179,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,165,1881,DF,0,128,TCP,0x8771,93.184.216.13,93.184.216.10,41881,443,145
882,2026-02-22T16:00:32.634000+08:00,179,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,165,1882,DF,0,128,TCP,0x8770,93.184.216.13,93.184.216.10,41882,443,145
883,2026-02-22T16:00:32.671000+08:00,179,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,165,1883,DF,0,128,TCP,0x876f,93.184.216.13,93.184.216.10,41883,443,145
884,2026-02-22T16:00:32.708000+08:00,179,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,165,1884,DF,0,128,TCP,0x876e,93.184.216.13,93.184.216.10,41884,443,145
885,2026-02-22T16:00:32.745000+08:00,179,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,165,1885,DF,0,128,TCP,0x876d,93.184.216.13,93.184.216.10,41885,443,145
886,2026-02-22T16:00:32.782000+08:00,179,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,165,1886,DF,0,128,TCP,0x876c,93.184.216.13,93.184.216.10,41886,443,145
887,2026-02-22T16:00:32.819000+08:00,561,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,547,1887,DF,0,128,TCP,0x85eb,93.184.216.10,93.184.216.15,41887,443,527
888,2026-02-22T16:00:32.856000+08:00,556,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,542,1888,DF,0,128,TCP,0x85ef,93.184.216.10,93.184.216.15,41888,443,522
889,2026-02-22T16:00:32.893000+08:00,556,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,542,1889,DF,0,128,TCP,0x85ee,93.184.216.10,93.184.216.15,41889,443,522
890,2026-02-22T16:00:32.930000+08:00,556,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,542,1890,DF,0,128,TCP,0x85ed,93.184.216.10,93.184.216.15,41890,443,522
891,2026-02-22T16:00:32.967000+08:00,556,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,542,1891,DF,0,128,TCP,0x85ec,93.184.216.10,93.184.216.15,41891,443,522
892,2026-02-22T16:00:33.004000+08:00,556,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,542,1892,DF,0,128,TCP,0x85eb,93.184.216.10,93.184.216.15,41892,443,522
893,2026-02-22T16:00:33.041000+08:00,556,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,542,1893,DF,0,128,TCP,0x85ea,93.184.216.10,93.184.216.15,41893,443,522
894,2026-02-22T16:00:33.078000+08:00,561,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,547,1894,DF,0,128,TCP,0x85e3,93.184.216.10,93.184.216.16,41894,443,527
895,2026-02-22T16:00:33.115000+08:00,560,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,546,1895,DF,0,128,TCP,0x85e3,93.184.216.10,93.184.216.16,41895,443,526
896,2026-02-22T16:00:33.152000+08:00,560,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,546,1896,DF,0,128,TCP,0x85e2,93.184.216.10,93.184.216.16,41896,443,526
897,2026-02-22T16:00:33.189000+08:00,287,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,273,1897,DF,0,128,TCP,0x86f1,93.184.216.10,93.184.216.17,41897,443,253
898,2026-02-22T16:00:33.226000+08:00,285,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,271,1898,DF,0,128,TCP,0x86f2,93.184.216.10,93.184.216.17,41898,443,251
899,2026-02-22T16:00:33.263000+08:00,285,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,271,1899,DF,0,128,TCP,0x86f1,93.184.216.10,93.184.216.17,41899,443,251
900,2026-02-22T16:00:33.300000+08:00,285,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,271,1900,DF,0,128,TCP,0x86f0,93.184.216.10,93.184.216.17,41900,443,251
901,2026-02-22T16:00:33.337000+08:00,285,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,271,1901,DF,0,128,TCP,0x86ef,93.184.216.10,93.184.216.17,41901,443,251
902,2026-02-22T16:00:33.374000+08:00,188,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,174,1902,DF,0,128,TCP,0x8751,93.184.216.15,93.184.216.10,41902,443,154
903,2026-02-22T16:00:33.411000+08:00,181,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,167,1903,DF,0,128,TCP,0x8757,93.184.216.15,93.184.216.10,41903,443,147
904,2026-02-22T16:00:33.448000+08:00,181,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,167,1904,DF,0,128,TCP,0x8756,93.184.216.15,93.184.216.10,41904,443,147
905,2026-02-22T16:00:33.485000+08:00,181,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,167,1905,DF,0,128,TCP,0x8755,93.184.216.15,93.184.216.10,41905,443,147
906,2026-02-22T16:00:33.522000+08:00,181,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,167,1906,DF,0,128,TCP,0x8754,93.184.216.15,93.184.216.10,41906,443,147
907,2026-02-22T16:00:33.559000+08:00,181,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,167,1907,DF,0,128,TCP,0x8753,93.184.216.15,93.184.216.10,41907,443,147
908,2026-02-22T16:00:33.596000+08:00,181,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,167,1908,DF,0,128,TCP,0x8752,93.184.216.15,93.184.216.10,41908,443,147
909,2026-02-22T16:00:33.633000+08:00,181,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,167,1909,DF,0,128,TCP,0x8751,93.184.216.15,93.184.216.10,41909,443,147
910,2026-02-22T16:00:33.670000+08:00,589,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,575,1910,DF,0,128,TCP,0x85b7,93.184.216.16,93.184.216.10,41910,443,555
911,2026-02-22T16:00:33.707000+08:00,589,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,575,1911,DF,0,128,TCP,0x85b6,93.184.216.16,93.184.216.10,41911,443,555
912,2026-02-22T16:00:33.744000+08:00,236,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,222,1912,DF,0,128,TCP,0x8714,93.184.216.10,93.184.216.18,41912,443,202
913,2026-02-22T16:00:33.781000+08:00,232,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,218,1913,DF,0,128,TCP,0x8717,93.184.216.10,93.184.216.18,41913,443,198
914,2026-02-22T16:00:33.818000+08:00,232,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,218,1914,DF,0,128,TCP,0x8716,93.184.216.10,93.184.216.18,41914,443,198
915,2026-02-22T16:00:33.855000+08:00,232,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,218,1915,DF,0,128,TCP,0x8715,93.184.216.10,93.184.216.18,41915,443,198
916,2026-02-22T16:00:33.892000+08:00,232,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,218,1916,DF,0,128,TCP,0x8714,93.184.216.10,93.184.216.18,41916,443,198
917,2026-02-22T16:00:33.929000+08:00,196,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,182,1917,DF,0,128,TCP,0x8738,93.184.216.17,93.184.216.10,41917,443,162
918,2026-02-22T16:00:33.966000+08:00,191,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,177,1918,DF,0,128,TCP,0x873c,93.184.216.17,93.184.216.10,41918,443,157
919,2026-02-22T16:00:34.003000+08:00,191,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,177,1919,DF,0,128,TCP,0x873b,93.184.216.17,93.184.216.10,41919,443,157
920,2026-02-22T16:00:34.040000+08:00,191,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,177,1920,DF,0,128,TCP,0x873a,93.184.216.17,93.184.216.10,41920,443,157
921,2026-02-22T16:00:34.077000+08:00,191,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,177,1921,DF,0,128,TCP,0x8739,93.184.216.17,93.184.216.10,41921,443,157
922,2026-02-22T16:00:34.114000+08:00,191,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,177,1922,DF,0,128,TCP,0x8738,93.184.216.17,93.184.216.10,41922,443,157
923,2026-02-22T16:00:34.151000+08:00,200,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,186,1923,DF,0,128,TCP,0x872d,93.184.216.18,93.184.216.10,41923,443,166
924,2026-02-22T16:00:34.188000+08:00,199,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,185,1924,DF,0,128,TCP,0x872d,93.184.216.18,93.184.216.10,41924,443,165
925,2026-02-22T16:00:34.225000+08:00,199,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,185,1925,DF,0,128,TCP,0x872c,93.184.216.18,93.184.216.10,41925,443,165
926,2026-02-22T16:00:34.262000+08:00,199,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,185,1926,DF,0,128,TCP,0x872b,93.184.216.18,93.184.216.10,41926,443,165
927,2026-02-22T16:00:34.299000+08:00,149,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,135,1927,DF,0,64,UDP,0xc750,93.184.216.19,93.184.216.10,41927,53,115
928,2026-02-22T16:00:34.336000+08:00,147,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,133,1928,DF,0,64,UDP,0xc751,93.184.216.19,93.184.216.10,41928,53,113
929,2026-02-22T16:00:34.373000+08:00,147,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,133,1929,DF,0,64,UDP,0xc750,93.184.216.19,93.184.216.10,41929,53,113
930,2026-02-22T16:00:34.410000+08:00,147,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,133,1930,DF,0,64,UDP,0xc74f,93.184.216.19,93.184.216.10,41930,53,113
931,2026-02-22T16:00:34.447000+08:00,54,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,40,1931,DF,0,128,TCP,0x87b5,93.184.216.10,93.184.216.20,41931,443,20
932,2026-02-22T16:00:34.484000+08:00,54,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,40,1932,DF,0,128,TCP,0x87b4,93.184.216.10,93.184.216.20,41932,443,20
933,2026-02-22T16:00:34.521000+08:00,54,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,40,1933,DF,0,128,TCP,0x87b3,93.184.216.10,93.184.216.20,41933,443,20
934,2026-02-22T16:00:34.558000+08:00,54,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,40,1934,DF,0,128,TCP,0x87b2,93.184.216.10,93.184.216.20,41934,443,20
935,2026-02-22T16:00:34.595000+08:00,54,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,40,1935,DF,0,128,TCP,0x87b1,93.184.216.10,93.184.216.20,41935,443,20
936,2026-02-22T16:00:34.632000+08:00,54,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,40,1936,DF,0,128,TCP,0x87b0,93.184.216.10,93.184.216.20,41936,443,20
937,2026-02-22T16:00:34.669000+08:00,76,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,62,1937,DF,0,64,UDP,0xc78f,93.184.216.10,93.184.216.19,41937,53,42
938,2026-02-22T16:00:34.706000+08:00,73,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,59,1938,DF,0,64,UDP,0xc791,93.184.216.10,93.184.216.19,41938,53,39
939,2026-02-22T16:00:34.743000+08:00,73,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,59,1939,DF,0,64,UDP,0xc790,93.184.216.10,93.184.216.19,41939,53,39
940,2026-02-22T16:00:34.780000+08:00,73,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,59,1940,DF,0,64,UDP,0xc78f,93.184.216.10,93.184.216.19,41940,53,39
941,2026-02-22T16:00:34.817000+08:00,73,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,59,1941,DF,0,128,TCP,0x8797,93.184.216.21,93.184.216.10,41941,443,39
942,2026-02-22T16:00:34.854000+08:00,70,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,56,1942,DF,0,128,TCP,0x8799,93.184.216.21,93.184.216.10,41942,443,36
943,2026-02-22T16:00:34.891000+08:00,70,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,56,1943,DF,0,128,TCP,0x8798,93.184.216.21,93.184.216.10,41943,443,36
944,2026-02-22T16:00:34.928000+08:00,70,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,56,1944,DF,0,128,TCP,0x8797,93.184.216.21,93.184.216.10,41944,443,36
945,2026-02-22T16:00:34.965000+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,52,1945,DF,0,128,TCP,0x8799,93.184.216.22,93.184.216.10,41945,443,32
946,2026-02-22T16:00:35.002000+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,52,1946,DF,0,128,TCP,0x8798,93.184.216.22,93.184.216.10,41946,443,32
947,2026-02-22T16:00:35.039000+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,52,1947,DF,0,128,TCP,0x8797,93.184.216.22,93.184.216.10,41947,443,32
948,2026-02-22T16:00:35.076000+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,52,1948,DF,0,128,TCP,0x8796,93.184.216.22,93.184.216.10,41948,443,32
949,2026-02-22T16:00:35.113000+08:00,68,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,54,1949,DF,0,128,TCP,0x8792,93.184.216.23,93.184.216.10,41949,443,34
950,2026-02-22T16:00:35.150000+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,52,1950,DF,0,128,TCP,0x8793,93.184.216.23,93.184.216.10,41950,443,32
951,2026-02-22T16:00:35.187000+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,52,1951,DF,0,128,TCP,0x8792,93.184.216.23,93.184.216.10,41951,443,32
952,2026-02-22T16:00:35.224000+08:00,92,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,78,1952,DF,0,128,TCP,0x8779,93.184.216.10,93.184.216.21,41952,443,58
953,2026-02-22T16:00:35.261000+08:00,91,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,77,1953,DF,0,128,TCP,0x8779,93.184.216.10,93.184.216.21,41953,443,57
954,2026-02-22T16:00:35.298000+08:00,65,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,51,1954,DF,0,128,TCP,0x8790,93.184.216.10,93.184.216.23,41954,443,31
955,2026-02-22T16:00:35.335000+08:00,64,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,50,1955,DF,0,128,TCP,0x8790,93.184.216.10,93.184.216.23,41955,443,30
956,2026-02-22T16:00:35.372000+08:00,64,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,50,1956,DF,0,128,TCP,0x878f,93.184.216.10,93.184.216.23,41956,443,30
957,2026-02-22T16:00:35.409000+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,52,1957,DF,0,128,TCP,0x878b,93.184.216.24,93.184.216.10,41957,443,32
958,2026-02-22T16:00:35.446000+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,52,1958,DF,0,128,TCP,0x878a,93.184.216.24,93.184.216.10,41958,443,32
959,2026-02-22T16:00:35.483000+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,52,1959,DF,0,128,TCP,0x8788,93.184.216.25,93.184.216.10,41959,443,32
960,2026-02-22T16:00:35.520000+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,52,1960,DF,0,128,TCP,0x8787,93.184.216.25,93.184.216.10,41960,443,32
961,2026-02-22T16:00:35.557000+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,52,1961,DF,0,128,TCP,0x8785,93.184.216.26,93.184.216.10,41961,443,32
962,2026-02-22T16:00:35.594000+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,52,1962,DF,0,128,TCP,0x8784,93.184.216.26,93.184.216.10,41962,443,32
963,2026-02-22T16:00:35.631000+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,52,1963,DF,0,128,TCP,0x8782,93.184.216.27,93.184.216.10,41963,443,32
964,2026-02-22T16:00:35.668000+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,52,1964,DF,0,128,TCP,0x8781,93.184.216.27,93.184.216.10,41964,443,32
965,2026-02-22T16:00:35.705000+08:00,55,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,41,1965,DF,0,128,TCP,0x878d,93.184.216.10,93.184.216.25,41965,443,21
966,2026-02-22T16:00:35.742000+08:00,55,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,41,1966,DF,0,128,TCP,0x878c,93.184.216.10,93.184.216.25,41966,443,21
967,2026-02-22T16:00:35.779000+08:00,55,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,41,1967,DF,0,128,TCP,0x878a,93.184.216.10,93.184.216.26,41967,443,21
968,2026-02-22T16:00:35.816000+08:00,55,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,41,1968,DF,0,128,TCP,0x8789,93.184.216.10,93.184.216.26,41968,443,21
969,2026-02-22T16:00:35.853000+08:00,55,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,41,1969,DF,0,128,TCP,0x8787,93.184.216.10,93.184.216.27,41969,443,21
970,2026-02-22T16:00:35.890000+08:00,55,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,41,1970,DF,0,128,TCP,0x8786,93.184.216.10,93.184.216.27,41970,443,21
971,2026-02-22T16:00:35.927000+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,52,1971,DF,0,128,TCP,0x8779,93.184.216.28,93.184.216.10,41971,443,32
972,2026-02-22T16:00:35.964000+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,52,1972,DF,0,128,TCP,0x8777,93.184.216.29,93.184.216.10,41972,443,32
973,2026-02-22T16:00:36.001000+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,52,1973,DF,0,128,TCP,0x8775,93.184.216.30,93.184.216.10,41973,443,32
974,2026-02-22T16:00:36.038000+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,52,1974,DF,0,128,TCP,0x8773,93.184.216.31,93.184.216.10,41974,443,32
975,2026-02-22T16:00:36.075000+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,52,1975,DF,0,128,TCP,0x8771,93.184.216.32,93.184.216.10,41975,443,32
976,2026-02-22T16:00:36.112000+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,52,1976,DF,0,128,TCP,0x876f,93.184.216.33,93.184.216.10,41976,443,32
977,2026-02-22T16:00:36.149000+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,52,1977,DF,0,128,TCP,0x876d,93.184.216.34,93.184.216.10,41977,443,32
978,2026-02-22T16:00:36.186000+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,52,1978,DF,0,128,TCP,0x876b,93.184.216.35,93.184.216.10,41978,443,32
979,2026-02-22T16:00:36.223000+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,52,1979,DF,0,128,TCP,0x8769,93.184.216.36,93.184.216.10,41979,443,32
980,2026-02-22T16:00:36.260000+08:00,66,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,52,1980,DF,0,128,TCP,0x8767,93.184.216.37,93.184.216.10,41980,443,32
981,2026-02-22T16:00:36.297000+08:00,55,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,41,1981,DF,0,128,TCP,0x877a,93.184.216.10,93.184.216.28,41981,443,21
982,2026-02-22T16:00:36.334000+08:00,55,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,41,1982,DF,0,128,TCP,0x8778,93.184.216.10,93.184.216.29,41982,443,21
983,2026-02-22T16:00:36.371000+08:00,55,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,41,1983,DF,0,128,TCP,0x8776,93.184.216.10,93.184.216.30,41983,443,21
984,2026-02-22T16:00:36.408000+08:00,55,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,41,1984,DF,0,128,TCP,0x8774,93.184.216.10,93.184.216.31,41984,443,21
985,2026-02-22T16:00:36.445000+08:00,55,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,41,1985,DF,0,128,TCP,0x877c,93.184.216.10,93.184.216.22,41985,443,21
986,2026-02-22T16:00:36.482000+08:00,55,02:00:00:00:00:02,02:00:00:00:00:01,4,20,0,41,1986,DF,0,128,TCP,0x8771,93.184.216.10,93.184.216.32,41986,443,21
